,Name,similar_area,area_score
218,vijay shah,design results clinical studies,0.0880770951726249
218,vijay shah,data analytics,0.0766504101961588
218,vijay shah,environmental water resources engineering,0.0735096172991614
218,vijay shah,systems engineering,0.0715525165137621
218,vijay shah,electrical engineering,0.0713026202408595
218,vijay shah,applied probability statistics,0.0705940708775816
219,vivian genaro motti,biomedical imaging devices,0.2144476606431651
219,vivian genaro motti,electrical engineering,0.1419521370562219
219,vivian genaro motti,systems engineering,0.1411682059149784
219,vivian genaro motti,design results clinical studies,0.1406521450138292
219,vivian genaro motti,environmental water resources engineering,0.1214619410460897
219,vivian genaro motti,geotechnical engineering,0.1122374653822503
219,vivian genaro motti,software engineering,0.1082123379048131
219,vivian genaro motti,computer engineering,0.1002459029157921
219,vivian genaro motti,construction engineering management,0.0992475903769689
219,vivian genaro motti,autonomous systems,0.0946469411765899
220,viviana maggioni,stochastic modeling,0.1810023599233676
220,viviana maggioni,statistical modeling,0.1744228015797527
220,viviana maggioni,environmental water resources engineering,0.1647311249784804
220,viviana maggioni,applied probability statistics,0.1594536397737929
220,viviana maggioni,bioinformatics biostatistics computational biology,0.1170072335862384
220,viviana maggioni,design results clinical studies,0.1039900076020154
220,viviana maggioni,visual computing,0.1035835557523575
220,viviana maggioni,electrical engineering,0.0849852214073961
220,viviana maggioni,computer networks communications,0.0835955357719901
220,viviana maggioni,experimental understanding disease mechanisms,0.0796644522293894
221,wanli qiao,visual computing,0.1123616070266097
221,wanli qiao,experimental understanding disease mechanisms,0.1080400067563555
221,wanli qiao,applied probability statistics,0.0979195716570505
221,wanli qiao,bioinformatics biostatistics computational biology,0.0938047628940108
221,wanli qiao,computational biomedicine,0.0923678329611766
221,wanli qiao,data analytics,0.0874863313285114
221,wanli qiao,computer networks communications,0.0836292601502845
221,wanli qiao,structural engineering,0.081232193733906
221,wanli qiao,optimization techniques,0.0664700094043991
221,wanli qiao,human centered computing,0.0658843591390582
222,wassim masri,structural engineering,0.0950174247173942
222,wassim masri,computational biomedicine,0.0506867454107163
222,wassim masri,systems engineering,0.045994435826297
222,wassim masri,visual computing,0.0426865199883155
222,wassim masri,national security,0.0375328189119267
222,wassim masri,geotechnical engineering,0.0373761049961049
222,wassim masri,electrical engineering,0.0373000599427669
222,wassim masri,human centered computing,0.036153968661723
222,wassim masri,software engineering,0.0351087372820648
222,wassim masri,applied probability statistics,0.0322399535002196
223,weiwen jiang,biomedical imaging devices,0.1792330878209347
223,weiwen jiang,design results clinical studies,0.1298250864115798
223,weiwen jiang,systems engineering,0.1281694780809928
223,weiwen jiang,computer networks communications,0.1158679198016024
223,weiwen jiang,stochastic modeling,0.1094769567147186
223,weiwen jiang,statistical modeling,0.1068197490274682
223,weiwen jiang,structural engineering,0.0976787721781186
223,weiwen jiang,electrical engineering,0.0954497486898473
223,weiwen jiang,autonomous systems,0.0946980505636612
223,weiwen jiang,theory computation,0.0929643011938231
224,william rosenberger,structural engineering,0.2385923519144513
224,william rosenberger,data analytics,0.1218179893688172
224,william rosenberger,systems engineering,0.1070660109226127
224,william rosenberger,experimental understanding disease mechanisms,0.1040672851393807
224,william rosenberger,statistical modeling,0.0991810132992573
224,william rosenberger,stochastic modeling,0.098102958806874
224,william rosenberger,applied probability statistics,0.0980618038638766
224,william rosenberger,bioinformatics biostatistics computational biology,0.0937755319389674
224,william rosenberger,design results clinical studies,0.0903530967632989
224,william rosenberger,visual computing,0.0864474273380041
225,wing lam,visual computing,0.1042572070285373
225,wing lam,computational biomedicine,0.0928476690885259
225,wing lam,bioinformatics biostatistics computational biology,0.0870388279778489
225,wing lam,software engineering,0.0857492925712544
225,wing lam,human centered computing,0.0662266178532521
225,wing lam,simulation,0.0618984460590172
225,wing lam,data analytics,0.0502518907629606
225,wing lam,education,0.0407231481187684
225,wing lam,environmental water resources engineering,0.0389249472080761
225,wing lam,national security,0.030556616567607
226,xiang chen,stochastic modeling,0.1733839894745569
226,xiang chen,statistical modeling,0.1724871757358954
226,xiang chen,biomedical imaging devices,0.1463552935703126
226,xiang chen,design results clinical studies,0.1319683610450531
226,xiang chen,experimental understanding disease mechanisms,0.120925498622508
226,xiang chen,systems engineering,0.1198180225582137
226,xiang chen,structural engineering,0.098787146401124
226,xiang chen,applied probability statistics,0.0967285735530808
226,xiang chen,autonomous systems,0.0890336878800606
226,xiang chen,optimization techniques,0.0880653608934144
227,xiaokuan zhang,computer networks communications,0.1202125477119981
227,xiaokuan zhang,biomedical imaging devices,0.1177114287909964
227,xiaokuan zhang,bioinformatics biostatistics computational biology,0.1047988917579755
227,xiaokuan zhang,design results clinical studies,0.0994452435023889
227,xiaokuan zhang,visual computing,0.0876721928029381
227,xiaokuan zhang,experimental understanding disease mechanisms,0.0787057185390013
227,xiaokuan zhang,artificial intelligence,0.0740199411909333
227,xiaokuan zhang,applied probability statistics,0.0731390168329764
227,xiaokuan zhang,national security,0.0613193679678527
227,xiaokuan zhang,electrical engineering,0.061187828235453
228,xiaonan guo,computer networks communications,0.1694997581896619
228,xiaonan guo,biomedical imaging devices,0.1560863104202758
228,xiaonan guo,experimental understanding disease mechanisms,0.1030433532594135
228,xiaonan guo,design results clinical studies,0.096472808952133
228,xiaonan guo,applied probability statistics,0.0918515582562558
228,xiaonan guo,national security,0.0801484087117539
228,xiaonan guo,electrical engineering,0.0780258319142225
228,xiaonan guo,environmental water resources engineering,0.0752524318382746
228,xiaonan guo,humanities,0.0742697035955947
228,xiaonan guo,construction engineering management,0.0715206285877934
229,xinyuan wang,applied probability statistics,0.0963624111659431
229,xinyuan wang,computational biomedicine,0.0728357040729229
229,xinyuan wang,visual computing,0.0654288656087624
229,xinyuan wang,data analytics,0.0591312395989082
229,xinyuan wang,bioinformatics biostatistics computational biology,0.0546230993599135
229,xinyuan wang,design results clinical studies,0.0535997031409277
229,xinyuan wang,software engineering,0.0470870955797418
229,xinyuan wang,human centered computing,0.0467571900119518
229,xinyuan wang,national security,0.0467426352442802
229,xinyuan wang,systems engineering,0.0447398509130146
230,xuan wang,computer networks communications,0.0698494372068869
230,xuan wang,design results clinical studies,0.0690761957673565
230,xuan wang,biomedical imaging devices,0.0666039682667063
230,xuan wang,theory computation,0.0624114647908759
230,xuan wang,construction engineering management,0.0618177906605378
230,xuan wang,experimental understanding disease mechanisms,0.053021371069399
230,xuan wang,multiscale transport engineering,0.052905735211288
230,xuan wang,systems engineering,0.0527355394934901
230,xuan wang,environmental water resources engineering,0.0511576668245047
230,xuan wang,multiscale tribology contact mechanics,0.0499639213706251
231,xuesu xiao,design results clinical studies,0.1393663070524592
231,xuesu xiao,multiscale tribology contact mechanics,0.0987471463984019
231,xuesu xiao,environmental water resources engineering,0.0975007047201769
231,xuesu xiao,statistical modeling,0.0869883191228848
231,xuesu xiao,stochastic modeling,0.0869883191228848
231,xuesu xiao,computer networks communications,0.0868207153541285
231,xuesu xiao,electrical engineering,0.0813438656525346
231,xuesu xiao,multiscale transport engineering,0.0809523398072176
231,xuesu xiao,applied probability statistics,0.0789695655671019
231,xuesu xiao,visual computing,0.0779986747399128
232,yariv ephraim,stochastic modeling,0.160317839762593
232,yariv ephraim,statistical modeling,0.1552604946596721
232,yariv ephraim,applied probability statistics,0.1253656840465542
232,yariv ephraim,experimental understanding disease mechanisms,0.0933775766429482
232,yariv ephraim,visual computing,0.0914402825217252
232,yariv ephraim,environmental water resources engineering,0.089255022989546
232,yariv ephraim,design results clinical studies,0.0890697077469857
232,yariv ephraim,electrical engineering,0.0858992272554597
232,yariv ephraim,simulation,0.0852290070095016
232,yariv ephraim,systems engineering,0.0843960480046139
233,yotam gingold,design results clinical studies,0.1907917000979412
233,yotam gingold,biomedical imaging devices,0.1725270708550376
233,yotam gingold,stochastic modeling,0.1656314552289368
233,yotam gingold,statistical modeling,0.1650502922281335
233,yotam gingold,construction engineering management,0.1458351594319598
233,yotam gingold,environmental water resources engineering,0.1439596432392025
233,yotam gingold,applied probability statistics,0.1372033587838927
233,yotam gingold,electrical engineering,0.1347268880751292
233,yotam gingold,systems engineering,0.1328539948376926
233,yotam gingold,visual computing,0.1282311129260836
234,yue cheng,biomedical imaging devices,0.1282758961655575
234,yue cheng,experimental understanding disease mechanisms,0.1276621058699362
234,yue cheng,applied probability statistics,0.1199110132084966
234,yue cheng,electrical engineering,0.1130016177400648
234,yue cheng,construction engineering management,0.0973883391420593
234,yue cheng,environmental water resources engineering,0.0944599602475585
234,yue cheng,statistical modeling,0.0833161210366851
234,yue cheng,systems engineering,0.0831101861021675
234,yue cheng,stochastic modeling,0.0818012824723817
234,yue cheng,geotechnical engineering,0.0812947681132923
235,yue wang,computer networks communications,0.1401814769903612
235,yue wang,experimental understanding disease mechanisms,0.1317706084389286
235,yue wang,design results clinical studies,0.1158772958217045
235,yue wang,data analytics,0.1114405638228197
235,yue wang,applied probability statistics,0.1106350652901679
235,yue wang,systems engineering,0.1002383094944803
235,yue wang,environmental water resources engineering,0.0953761912571801
235,yue wang,multiscale tribology contact mechanics,0.0929970206260361
235,yue wang,structural engineering,0.0869075043986536
235,yue wang,electrical engineering,0.0835568430168046
236,yutao zhong,data analytics,0.1688801323682996
236,yutao zhong,visual computing,0.1459892906184459
236,yutao zhong,computational biomedicine,0.1300127418730859
236,yutao zhong,bioinformatics biostatistics computational biology,0.1218787373545217
236,yutao zhong,software engineering,0.1200730266070185
236,yutao zhong,simulation,0.1040101934984687
236,yutao zhong,human centered computing,0.0927358140124428
236,yutao zhong,computer networks communications,0.0830913360029294
236,yutao zhong,education,0.0684285759235609
236,yutao zhong,computational fluid dynamics,0.0513214319426707
237,zelalem eshete,education,0.1175576026430997
237,zelalem eshete,energy,0.0714741689891863
237,zelalem eshete,communitybased healthcare,0.0533760512683623
237,zelalem eshete,visual computing,0.0401286176952564
237,zelalem eshete,manufacturing,0.0392837100659193
237,zelalem eshete,transportation,0.0290129426592829
237,zelalem eshete,human centered computing,0.025490637096729
237,zelalem eshete,experimental understanding disease mechanisms,0.0200643088476282
237,zelalem eshete,multiscale tribology contact mechanics,0.0193419617728553
237,zelalem eshete,applied probability statistics,0.0181848241863326
238,zhisheng yan,biomedical imaging devices,0.1075729244514726
238,zhisheng yan,statistical modeling,0.1043806362138212
238,zhisheng yan,stochastic modeling,0.1038224509934264
238,zhisheng yan,computer networks communications,0.0997929588688122
238,zhisheng yan,applied probability statistics,0.0980588335490053
238,zhisheng yan,design results clinical studies,0.0974449557053501
238,zhisheng yan,humanities,0.0870768943815834
238,zhisheng yan,multiscale transport engineering,0.0763304407665418
238,zhisheng yan,systems engineering,0.0757100862635885
238,zhisheng yan,environmental water resources engineering,0.0737641293565473
239,ziwei zhu,stochastic modeling,0.1613991958802594
239,ziwei zhu,statistical modeling,0.1605799106219839
239,ziwei zhu,data analytics,0.1379587561626019
239,ziwei zhu,computer networks communications,0.112176658315324
239,ziwei zhu,design results clinical studies,0.0870182668115701
239,ziwei zhu,theory computation,0.0859898327248787
239,ziwei zhu,experimental understanding disease mechanisms,0.0728108491434425
239,ziwei zhu,artificial intelligence,0.0715062861595708
239,ziwei zhu,construction engineering management,0.0713613970666882
239,ziwei zhu,systems engineering,0.0705454469945463
240,ziyu yao,statistical modeling,0.1426588298463178
240,ziyu yao,stochastic modeling,0.1426588298463178
240,ziyu yao,design results clinical studies,0.1002271359328644
240,ziyu yao,experimental understanding disease mechanisms,0.0999271629891394
240,ziyu yao,theory computation,0.0964651049082474
240,ziyu yao,education,0.0939203196689289
240,ziyu yao,humanities,0.0835573146242719
240,ziyu yao,applied probability statistics,0.0783024443056109
240,ziyu yao,optimization techniques,0.0720453548194431
240,ziyu yao,systems engineering,0.0714354614893991
